num,exp,com,pops,pop,sex,trt,gen,time,status,rep
928,5,0,Utchee Creek,UC,Male,Control,G4,44,1,2
930,5,0,Narrabri,NB,Male,Control,G4,44,1,1
403,5,0,S06,S06,Male,Control,G100_5,46,1,2
468,5,0,S06,S06,Male,Desiccant,G100_5,46,1,3
55,5,0,Brisbane,BR,Female,Desiccant,G4,46,1,2
57,5,0,Utchee Creek,UC,Male,Control,G4,46,1,2
64,5,0,Narrabri,NB,Female,Desiccant,G4,46,1,1
208,5,0,Utchee Creek,UC,Male,Desiccant,G4,46,1,3
258,5,0,Narrabri,NB,Female,Control,G4,46,1,2
290,5,0,Utchee Creek,UC,Male,Control,G4,46,1,2
440,5,0,Utchee Creek,UC,Male,Desiccant,G4,46,1,2
451,5,0,Brisbane,BR,Female,Desiccant,G4,46,1,2
452,5,0,Utchee Creek,UC,Male,Control,G4,46,1,1
485,5,0,Utchee Creek,UC,Female,Control,G4,46,1,1
488,5,0,Brisbane,BR,Male,Desiccant,G4,46,1,3
617,5,0,Brisbane,BR,Male,Desiccant,G4,46,1,3
622,5,0,Utchee Creek,UC,Female,Desiccant,G4,46,1,2
687,5,0,Narrabri,NB,Female,Control,G4,46,1,2
773,5,0,Utchee Creek,UC,Female,Control,G4,46,1,3
818,5,0,Narrabri,NB,Female,Control,G4,46,1,2
840,5,0,Narrabri,NB,Female,Control,G4,46,1,3
862,5,0,Utchee Creek,UC,Male,Control,G4,46,1,2
909,5,0,Utchee Creek,UC,Female,Control,G4,46,1,1
44,5,0,Narrabri,NB,Male,Control,G4,48,1,1
56,5,0,Utchee Creek,UC,Female,Desiccant,G4,48,1,1
114,5,0,Narrabri,NB,Male,Control,G4,48,1,3
173,5,0,Utchee Creek,UC,Male,Desiccant,G4,48,1,1
213,5,0,Narrabri,NB,Male,Control,G4,48,1,2
271,5,0,Narrabri,NB,Male,Desiccant,G4,48,1,2
442,5,0,Utchee Creek,UC,Male,Control,G4,48,1,2
471,5,0,Utchee Creek,UC,Male,Control,G4,48,1,1
475,5,0,Utchee Creek,UC,Female,Control,G4,48,1,2
634,5,0,Narrabri,NB,Male,Control,G4,48,1,1
675,5,0,Brisbane,BR,Female,Desiccant,G4,48,1,1
731,5,0,Utchee Creek,UC,Male,Desiccant,G4,48,1,3
860,5,0,Utchee Creek,UC,Female,Desiccant,G4,48,1,2
952,5,0,Utchee Creek,UC,Male,Control,G4,48,1,1
40,5,0,Brisbane,BR,Male,Control,G4,50,1,1
102,5,0,Utchee Creek,UC,Male,Desiccant,G4,50,1,1
170,5,0,Narrabri,NB,Male,Control,G4,50,1,1
351,5,0,Narrabri,NB,Male,Desiccant,G4,50,1,2
368,5,0,Narrabri,NB,Female,Control,G4,50,1,2
521,5,0,Narrabri,NB,Female,Desiccant,G4,50,1,1
574,5,0,Narrabri,NB,Female,Control,G4,50,1,1
630,5,0,Narrabri,NB,Female,Desiccant,G4,50,1,1
666,5,0,Brisbane,BR,Female,Desiccant,G4,50,1,1
683,5,0,Narrabri,NB,Female,Desiccant,G4,50,1,1
890,5,0,Narrabri,NB,Male,Control,G4,50,1,1
145,5,0,Narrabri,NB,Female,Control,G4,52,1,2
335,5,0,Narrabri,NB,Male,Control,G4,52,1,1
461,5,0,Brisbane,BR,Female,Desiccant,G4,52,1,1
867,5,0,Utchee Creek,UC,Female,Control,G4,52,1,3
884,5,0,Utchee Creek,UC,Male,Control,G4,52,1,1
925,5,0,Brisbane,BR,Female,Desiccant,G4,52,1,1
139,5,0,Utchee Creek,UC,Female,Desiccant,G4,54,1,2
156,5,0,Narrabri,NB,Male,Control,G4,54,1,2
246,5,0,Utchee Creek,UC,Female,Desiccant,G4,54,1,2
536,5,0,Narrabri,NB,Female,Control,G4,54,1,2
540,5,0,Narrabri,NB,Female,Desiccant,G4,54,1,1
600,5,0,Narrabri,NB,Female,Desiccant,G4,54,1,1
618,5,0,Narrabri,NB,Male,Control,G4,54,1,3
665,5,0,Utchee Creek,UC,Male,Control,G4,54,1,2
80,5,0,Utchee Creek,UC,Male,Desiccant,G4,56,1,2
207,5,0,Narrabri,NB,Female,Desiccant,G4,56,1,1
355,5,0,Narrabri,NB,Male,Control,G4,56,1,1
591,5,0,Narrabri,NB,Female,Control,G4,56,1,2
